#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B21A75
#Date Time: 2023-03-29 12:38:32.918
#Sample rate: 561.095Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1 /3.5

Time (s),Channel 1 (V),Math 1 (A)
-7.128919999999999,0.4334530338973134,0.123843723970661
-7.127137769999999,0.4361574464395785,0.124616413268451
-7.125355539999999,0.757306435833549,0.216373267381014
-7.123573309999999,0.504105811563987,0.1440302318754249
-7.121791079999999,0.4773997377091199,0.1363999250597485
-7.12000885,0.5406153808845647,0.1544615373955899
-7.11822662,0.5183039774108783,0.1480868506888224
-7.11644439,0.4926120582593723,0.1407463023598207
-7.114662159999999,0.4331149823295303,0.1237471378084372
-7.112879929999999,0.7471648888000552,0.2134756825143015
-7.111097699999999,0.4770616861413368,0.1363033388975248
-7.109315469999999,0.7826603034172835,0.2236172295477953
-7.10753324,0.5051199662673364,0.1443199903620961
-7.10575101,0.4753714283024212,0.1358204080864061
-7.10396878,0.4331149823295303,0.1237471378084372
-7.10218655,0.4632015718622149,0.1323433062463471
-7.100404319999999,0.7833364065528498,0.2238104018722428
-7.098622089999999,0.4946403676660594,0.1413258193331598
-7.096839859999999,0.4523839216931685,0.129252549055191
-7.095057629999999,0.5108668429196496,0.1459619551198999
-7.0932754,0.5074863272418183,0.1449960934976624
-7.09149317,0.4604971593199636,0.131570616948561
-7.08971094,0.5024155537250714,0.1435473010643061
-7.087928709999999,0.7792797877392948,0.2226513679255128
-7.086146479999999,0.4331149823295303,0.1237471378084372
-7.084364249999999,0.4344671886006629,0.1241334824573322
-7.082582019999999,0.4354813433040122,0.1244232409440035
-7.080799789999999,0.4405521168207591,0.1258720333773597
-7.07901756,0.5105287913518665,0.1458653689576761
-7.07723533,0.4490034060153373,0.1282866874329535
-7.0754531,0.4364954980073616,0.1247129994306747
-7.073670869999999,0.751897610749019,0.214827888785434
-7.071888639999999,0.5328401948255528,0.1522400556644437
-7.070106409999999,0.578477156476275,0.16527918756465
-7.068324179999999,1.023691071246653,0.2924831632133293
-7.06654195,0.5230366993598421,0.1494390569599549
-7.06475972,0.4334530338973134,0.123843723970661
-7.06297749,0.4361574464395785,0.124616413268451
-7.06119526,0.4706387063534417,0.1344682018152691
-7.059413029999999,0.4368335495751448,0.1248095855928985
-7.057630799999999,0.4604971593199636,0.131570616948561
-7.055848569999999,0.4537361279643011,0.129638893704086
-7.054066339999999,0.4442706840663735,0.126934481161821
-7.05228411,0.4381857558462772,0.1251959302417935
-7.05050188,0.437509652710711,0.125002757917346
-7.04871965,0.4385238074140604,0.1252925164040173
-7.046937419999999,0.4496795091510522,0.1284798597574435
-7.045155189999999,0.7765753751971872,0.2218786786277678
-7.043372959999999,0.4716528610568068,0.1347579603019448
-7.041590729999999,0.4263539509738678,0.1218154145639622
-7.039808499999999,0.4449467872019398,0.1271276534862685
-7.03802627,0.4939642645304931,0.1411326470087123
-7.03624404,0.4824705112258669,0.1378487174931048
-7.03446181,0.464215726565578,0.1326330647330223
-7.032679579999999,0.4500175607186866,0.1285764459196247
-7.030897349999999,0.4331149823295303,0.1237471378084372
-7.029115119999999,0.4341291370328797,0.1240368962951085
-7.027332889999999,0.432100827626181,0.123457379321766
-7.02555066,0.4324388791939641,0.1235539654839897
-7.02376843,0.5071482756740352,0.1448995073354386
-7.0219862,0.4506936638542529,0.1287696182440723
-7.02020397,0.4287203119483597,0.1224915176995313
-7.018421739999999,0.4341291370328797,0.1240368962951085
-7.016639509999999,0.461511314023313,0.1318603754352323
-7.014857279999999,0.4273681056772172,0.1221051730506335
-7.013075049999999,0.4584688499132649,0.1309910999752185
-7.01129282,0.466920139107843,0.1334057540308123
-7.00951059,0.725529588461935,0.2072941681319815
-7.00772836,0.4466370450408554,0.1276105842973873
-7.00594613,0.7214729696484126,0.2061351341852607
-7.004163899999999,0.5112048944874327,0.1460585412821236
-7.002381669999999,0.5470383606724442,0.1562966744778412
-7.000599439999999,0.469624551650108,0.1341784433286023
-6.998817209999999,0.4422423746596748,0.1263549641884785
-6.99703498,0.4358193948717953,0.1245198271062272
-6.99525275,0.7691382407059584,0.2197537830588452
-6.99347052,0.4794280471158187,0.1369794420330911
-6.991688289999999,0.5044438631317895,0.1441268180376541
-6.989906059999999,0.5470383606724442,0.1562966744778412
-6.988123829999999,0.4861890784714812,0.1389111652775661
-6.986341599999999,0.4385238074140604,0.1252925164040173
-6.984559369999999,0.4405521168207591,0.1258720333773597
-6.98277714,0.4337910854650966,0.1239403101328847
-6.98099491,0.4307486213550484,0.123071034672871
-6.97921268,0.458806901481048,0.1310876861374423
-6.977430449999999,0.5294596791477215,0.1512741940422062
-6.975648219999999,0.4287203119483497,0.1224915176995285
-6.973865989999999,0.432100827626181,0.123457379321766
-6.972083759999999,1.008816802264195,0.2882333720754843
-6.97030153,0.5396012261812153,0.1541717789089187
-6.9685193,0.5030916568606376,0.1437404733887536
-6.96673707,0.5020775021572883,0.1434507149020824
-6.96495484,0.4337910854651277,0.1239403101328936
-6.963172609999999,0.4462989934730723,0.1275139981351635
-6.961390379999999,0.7698143438415247,0.2199469553832928
-6.959608149999999,0.4713148094890237,0.134661374139721
-6.957825919999999,0.5034297084284207,0.1438370595509773
-6.95604369,0.6893580707091405,0.1969594487740401
-6.95426146,0.7018659787171162,0.2005331367763189
-6.95247923,0.4337910854650966,0.1239403101328847
-6.950696999999999,0.4172265586437398,0.1192075881839257
-6.948914769999999,0.4533980763965179,0.1295423075418623
-6.947132539999999,0.4811183049547343,0.1374623728442098
-6.945350309999999,0.4757094798702043,0.1359169942486298
-6.943568079999999,0.4503556122864698,0.1286730320818485
-6.94178585,0.4378477042784941,0.1250993440795697
-6.94000362,0.7505454044778864,0.214441544136539
-6.93822139,0.5325021432577697,0.1521434695022199
-6.936439159999999,0.514923461733047,0.1471209890665849
-6.934656929999999,0.8009150880775724,0.2288328823078778
-6.932874699999999,0.458806901481048,0.1310876861374423
-6.931092469999999,0.7951682114252592,0.2271909175500741
-6.92931024,0.4405521168207591,0.1258720333773597
-6.92752801,0.7637294156214284,0.2182084044632653
-6.92574578,0.4408901683885422,0.1259686195395835
-6.92396355,0.4919359551237712,0.1405531300353632
-6.922181319999999,0.4743572735990718,0.1355306495997348
-6.920399089999999,0.4364954980073616,0.1247129994306747
-6.918616859999999,0.7123455773183931,0.2035273078052552
-6.916834629999999,0.5517710826214079,0.1576488807489737
-6.9150524,0.5071482756740352,0.1448995073354386
-6.91327017,0.8648068343885833,0.2470876669681667
-6.91148794,0.5396012261812153,0.1541717789089187
-6.90970571,0.4388618589818893,0.1253891025662541
-6.907923479999999,0.6890200191413574,0.1968628626118164
-6.906141249999999,0.5581940624092873,0.1594840178312249
-6.904359019999999,0.5057960694029027,0.1445131626865436
-6.902576789999999,0.4865271300392643,0.1390077514397898
-6.90079456,0.4682723453789755,0.1337920986797073
-6.89901233,0.4544122310998673,0.1298320660285335
-6.8972301,0.765419673460344,0.218691335274384
-6.895447869999999,0.4811183049547264,0.1374623728442075
-6.893665639999999,0.4635396234300118,0.1324398924085748
-6.891883409999999,0.5118809976229989,0.1462517136065711
-6.890101179999999,0.5602223718159861,0.1600635348045674
-6.888318949999999,0.5061341209706858,0.1446097488487674
-6.88653672,0.4304105697872653,0.1229744485106472
-6.88475449,0.5034297084284207,0.1438370595509773
-6.88297226,0.7140358351573087,0.2040102386163739
-6.881190029999999,0.5297977307155046,0.1513707802044299
-6.879407799999999,0.4757094798702043,0.1359169942486298
-6.877625569999999,0.5020775021572883,0.1434507149020824
-6.875843339999999,0.4317627760583978,0.1233607931595422
-6.87406111,0.4361574464395785,0.124616413268451
-6.87227888,0.7262056915975014,0.207487340456429
-6.87049665,0.522698647792059,0.1493424707977311
-6.86871442,0.5125571007585699,0.1464448859310199
-6.866932189999999,0.5767868986373593,0.1647962567535312
-6.865149959999999,0.5145854101652639,0.1470244029043611
-6.863367729999999,0.440214065252976,0.125775447215136
-6.861585499999999,0.7251915368941519,0.2071975819697577
-6.85980327,0.5003872443183727,0.1429677840909636
-6.85802104,0.7349950323598626,0.2099985806742465
-6.85623881,0.5352065558000347,0.1529161588000099
-6.854456579999999,0.460835210887753,0.1316672031107866
-6.852674349999999,0.4746953251668549,0.1356272357619585
-6.850892119999999,0.4233114868638196,0.1209461391039485
-6.849109889999999,0.4452848387697229,0.1272242396484922
-6.847327659999999,0.4425804262274579,0.1264515503507022
-6.84554543,0.469624551650108,0.1341784433286023
-6.8437632,0.7711665501126572,0.2203333000321878
-6.84198097,0.4780758408446862,0.1365930973841961
-6.840198739999999,0.464215726565578,0.1326330647330223
-6.838416509999999,0.4327769307617472,0.1236505516462135
-6.836634279999999,0.4415662715241085,0.126161791864031
-6.834852049999999,0.5155995648686134,0.1473141613910324
-6.83306982,0.8664970922274989,0.2475705977792854
-6.83128759,0.5456861544013116,0.1559103298289462
-6.82950536,0.7715046016804403,0.2204298861944115
-6.82772313,0.4375096527108628,0.1250027579173894
-6.825940899999999,0.4324388791939641,0.1235539654839897
-6.824158669999999,0.4439326324985904,0.1268378949995972
-6.822376439999999,0.4757094798702043,0.1359169942486298
-6.820594209999999,0.4496795091509035,0.128479859757401
-6.81881198,0.437509652710711,0.125002757917346
-6.81702975,0.4385238074140604,0.1252925164040173
-6.81524752,0.437509652710711,0.125002757917346
-6.81346529,0.437171601142928,0.1249061717551223
-6.811683059999999,0.4716528610568068,0.1347579603019448
-6.809900829999999,0.4571166436421323,0.1306047553263235
-6.808118599999999,0.4364954980073616,0.1247129994306747
-6.806336369999999,0.4385238074140604,0.1252925164040173
-6.80455414,0.4381857558462772,0.1251959302417935
-6.80277191,0.4283822603805665,0.1223949315373047
-6.80098968,0.4689484485145418,0.1339852710041548
-6.799207449999999,0.7782656330359908,0.2223616094388545
-6.797425219999999,0.5318260401222034,0.1519502971777724
-6.795642989999999,0.4851749237681319,0.1386214067908948
-6.793860759999999,0.4746953251668549,0.1356272357619585
-6.79207853,0.4341291370328797,0.1240368962951085
-6.7902963,0.4547502826676504,0.1299286521907573
-6.78851407,0.7238393306230194,0.2068112373208627
-6.78673184,0.7512215076134527,0.2146347164609865
-6.784949609999999,0.5396012261812153,0.1541717789089187
-6.783167379999999,0.528107472876589,0.1508878493933112
-6.781385149999999,0.5061341209706858,0.1446097488487674
-6.779602919999999,0.4750333767346381,0.1357238219241823
-6.77782069,0.4686103969467587,0.133888684841931
-6.77603846,0.4432565293630241,0.1266447226751498
-6.77425623,0.7329667229531639,0.209419063700904
-6.772474,0.7360091870632106,0.2102883391609173
-6.770691769999999,0.5321640916899866,0.1520468833399962
-6.768909539999999,0.4966686770727582,0.1419053363065023
-6.767127309999999,0.466920139107843,0.1334057540308123
-6.765345079999999,0.458806901481048,0.1310876861374423
-6.76356285,0.6994996177426342,0.1998570336407526
-6.76178062,0.5467003091046609,0.1562000883156174
-6.75999839,0.4533980763965179,0.1295423075418623
-6.758216159999999,0.5105287913518769,0.1458653689576791
-6.756433929999999,0.5335162979611191,0.1524332279888912
-6.754651699999999,0.4780758408446862,0.1365930973841961
-6.752869469999999,0.4337910854650966,0.1239403101328847
-6.751087239999999,0.4773997377091199,0.1363999250597485
-6.74930501,0.4260158994060847,0.1217188284017385
-6.74752278,0.4233114868638196,0.1209461391039485
-6.74574055,0.5051199662673364,0.1443199903620961
-6.743958319999999,0.4757094798702043,0.1359169942486298
-6.742176089999999,0.4391999105496266,0.1254856887284647
-6.740393859999999,0.4391999105496266,0.1254856887284647
-6.738611629999999,0.4395379621174098,0.1255822748906885
-6.7368294,0.4378477042784941,0.1250993440795697
-6.73504717,0.4449467872019398,0.1271276534862685
-6.73326494,0.4773997377091199,0.1363999250597485
-6.73148271,0.4456228903375204,0.1273208258107201
-6.729700479999999,0.4381857558462772,0.1251959302417935
-6.727918249999999,0.4388618589818435,0.125389102566241
-6.726136019999999,0.4419043230918916,0.1262583780262548
-6.724353789999999,0.440214065252976,0.125775447215136
-6.72257156,0.4736811704635056,0.1353374772752873
-6.72078933,0.4581307983454817,0.1308945138129948
-6.7190071,0.4391999105496266,0.1254856887284647
-6.71722487,0.4381857558462777,0.1251959302417936
-6.715442639999999,0.4256778478383015,0.1216222422395147
-6.713660409999999,0.7346569807920795,0.2099019945120227
-6.711878179999999,0.7637294156214284,0.2182084044632653
-6.710095949999999,0.5575179592737211,0.1592908455067774
-6.70831372,0.5081624303773845,0.1451892658221099
-6.70653149,0.4300725182194822,0.1228778623484235
-6.70474926,0.4354813433040122,0.1244232409440035
-6.702967029999999,0.7373613933342514,0.2106746838097862
-6.701184799999999,0.5328401948255528,0.1522400556644437
-6.699402569999999,0.4682723453789755,0.1337920986797073
-6.697620339999999,0.5101907397840832,0.1457687827954524
-6.69583811,0.5270933181732397,0.1505980909066399
-6.69405588,0.5152615133008303,0.1472175752288087
-6.69227365,0.4314247244906147,0.1232642069973185
-6.69049142,0.733304774520947,0.2095156498631277
-6.688709189999999,0.7366852901987783,0.2104815114853652
-6.686926959999999,0.5619126296549017,0.1605464656156862
-6.685144729999999,0.4888934910137462,0.1396838545753561
-6.683362499999999,0.4703006547856743,0.1343716156530498
-6.68158027,0.4354813433040122,0.1244232409440035
-6.67979804,0.4638776749977949,0.1325364785707985
-6.67801581,0.949319726334365,0.2712342075241043
-6.67623358,0.7911115926119336,0.2260318836034096
-6.674451349999999,0.4814563565225174,0.1375589590064336
-6.672669119999999,0.5355446073678178,0.1530127449622337
-6.670886889999999,0.5199942352497939,0.1485697814999411
-6.669104659999999,0.4804422018191681,0.1372692005197623
-6.66732243,0.4703006547856743,0.1343716156530498
-6.6655402,0.7576444874013322,0.2164698535432378
-6.66375797,0.4419043230918916,0.1262583780262548
-6.661975739999999,0.7671099312991316,0.2191742660854662
-6.660193509999999,0.485512975335915,0.1387179929531186
-6.658411279999999,0.4351432917362291,0.1243266547817797
-6.656629049999999,0.5287835760121553,0.1510810217177587
-6.654846819999999,0.4784138924124693,0.1366896835464198
-6.65306459,0.4368335495751448,0.1248095855928985
-6.65128236,0.4354813433040122,0.1244232409440035
-6.64950013,0.4398760136851929,0.1256788610529122
-6.647717899999999,0.432100827626181,0.123457379321766
-6.645935669999999,0.4317627760583978,0.1233607931595422
-6.644153439999999,0.4912598519882281,0.1403599577109223
-6.642371209999999,0.6903722254124899,0.1972492072607114
-6.64058898,0.5450100512657453,0.1557171575044987
-6.63880675,0.5199942352497939,0.1485697814999411
-6.63702452,0.538587071477866,0.1538820204222474
-6.63524229,0.5210083899531514,0.1488595399866147
-6.633460059999999,0.7965204176963917,0.2275772621989691
-6.631677829999999,0.4574546952099154,0.1307013414885473
-6.629895599999999,0.738713599605477,0.2110610284587077
-6.628113369999999,0.5264172150376734,0.1504049185821924
-6.62633114,0.530811885418854,0.1516605386911012
-6.62454891,0.8022672943487048,0.2292192269567728
-6.62276668,0.4665820875400599,0.1333091678685885
-6.62098445,0.4615113140233153,0.1318603754352329
-6.619202219999999,0.4351432917362291,0.1243266547817797
-6.617419989999999,0.7694762922737416,0.219850369221069
-6.615637759999999,0.5132332038941314,0.1466380582554661
-6.613855529999999,0.504105811563987,0.1440302318754249
-6.6120733,0.5473764122402273,0.1563932606400649
-6.61029107,0.5176278742753121,0.1478936783643749
-6.60850884,0.4344671886006629,0.1241334824573322
-6.606726609999999,0.4351432917363808,0.1243266547818231
-6.604944379999999,0.7688001891381753,0.2196571968966215
-6.603162149999999,0.5294596791477215,0.1512741940422062
-6.601379919999999,0.5088385335129508,0.1453824381465574
-6.59959769,0.4713148094890237,0.134661374139721
-6.59781546,0.4473131481764216,0.1278037566218348
-6.59603323,0.434805240168446,0.124230068619556
-6.594251,0.7735329110871391,0.221009403167754
-6.592468769999999,0.4706387063534574,0.1344682018152736
-6.590686539999999,0.8235645431190418,0.2353041551768691
-6.588904309999999,0.5396012261812153,0.1541717789089187
-6.587122079999999,0.5507569279180585,0.1573591222623024
-6.58533985,0.456102488938783,0.1303149968396523
-6.58355762,0.7224871243518869,0.2064248926719677
-6.58177539,0.4449467872019398,0.1271276534862685
-6.57999316,0.7235012790551096,0.2067146511586027
-6.578210929999999,0.5622506812226848,0.16064305177791
-6.576428699999999,0.5314879885544203,0.1518537110155486
-6.574646469999999,0.4391999105496266,0.1254856887284647
-6.572864239999999,0.4331149823295303,0.1237471378084372
-6.57108201,0.4331149823295303,0.1237471378084372
-6.56929978,0.7130216804539594,0.2037204801297027
-6.56751755,0.5429817418590466,0.1551376405311562
-6.565735319999999,0.5429817418590447,0.1551376405311556
-6.563953089999999,0.5389251230456491,0.1539786065844712
-6.562170859999999,0.4841607690647825,0.1383316483042236
-6.560388629999999,0.4632015718622286,0.132343306246351
-6.5586064,0.7312764651142483,0.2089361328897852
-6.55682417,0.437509652710711,0.125002757917346
-6.55504194,0.8222123368479093,0.2349178105279741
-6.55325971,0.5216844930887096,0.1490527123110599
-6.551477479999999,0.4777377892769031,0.1364965112219723
-6.549695249999999,0.432100827626181,0.123457379321766
-6.547913019999999,0.4341291370328797,0.1240368962951085
-6.546130789999999,0.4385238074140604,0.1252925164040173
-6.54434856,0.7955062629930423,0.2272875037122978
-6.54256633,0.5047819146995532,0.1442234041998724
-6.5407841,0.5176278742753121,0.1478936783643749
-6.53900187,0.5341924010966778,0.1526264003133365
-6.537219639999999,0.466920139107843,0.1334057540308123
-6.535437409999999,0.4310866729228316,0.1231676208350947
-6.533655179999999,0.7420941152833083,0.2120268900809452
-6.531872949999999,0.4794280471158187,0.1369794420330911
-6.53009072,0.7870549737984641,0.224872849656704
-6.52830849,0.504105811563987,0.1440302318754249
-6.52652626,0.4811183049547343,0.1374623728442098
-6.52474403,0.4300725182195054,0.1228778623484301
-6.522961799999999,0.4520458701253854,0.1291559628929673
-6.521179569999999,0.8012531396453555,0.2289294684701016
-6.519397339999999,0.490921800420445,0.1402633715486986
-6.517615109999999,0.4635396234300118,0.1324398924085748
-6.51583288,0.5128951523263483,0.1465414720932424
-6.51405065,0.5358826589356009,0.1531093311244574
-6.51226842,0.4699626032178911,0.134275029490826
-6.510486189999999,0.4750333767347432,0.1357238219242123
-6.508703959999999,0.7062606490982969,0.2017887568852277
-6.506921729999999,0.7620391577825127,0.2177254736521465
-6.505139499999999,0.5338543495289022,0.1525298141511149
-6.50335727,0.5003872443183727,0.1429677840909636
-6.50157504,0.4331149823295303,0.1237471378084372
-6.49979281,0.4682723453789755,0.1337920986797073
-6.49801058,0.7691382407059584,0.2197537830588452
-6.496228349999999,0.5061341209706858,0.1446097488487674
-6.494446119999999,0.4314247244906147,0.1232642069973185
-6.492663889999999,0.506810224106252,0.1448029211732149
-6.490881659999999,0.5118809976229989,0.1462517136065711
-6.48909943,0.5007252958861558,0.1430643702531874
-6.4873172,0.4689484485145418,0.1339852710041548
-6.48553497,0.5003872443183727,0.1429677840909636
-6.48375274,0.4310866729228631,0.1231676208351037
-6.481970509999999,0.5510949794858416,0.1574557084245262
-6.480188279999999,0.6734696470233336,0.1924198991495239
-6.478406049999999,0.5487286185113598,0.1567796052889599
-6.476623819999999,0.8120707898144155,0.2320202256612616
-6.47484159,0.4851749237681319,0.1386214067908948
-6.47305936,0.4344671886006629,0.1241334824573322
-6.47127713,0.4371716011429279,0.1249061717551222
-6.469494899999999,0.7093031132082749,0.2026580323452214
-6.467712669999999,0.5551515982992392,0.1586147423712112
-6.465930439999999,0.5517710826214079,0.1576488807489737
-6.464148209999999,0.5220225446564928,0.1491492984732836
-6.46236598,0.4716528610568068,0.1347579603019448
-6.46058375,0.4773997377091199,0.1363999250597485
