#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B21A75
#Date Time: 2023-03-29 12:43:38.851
#Sample rate: 217.872Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1 /3.5

Time (s),Channel 1 (V),Math 1 (A)
-18.03352065,0.4334530338973134,0.123843723970661
-18.0289308,0.4486653544475542,0.1281901012707298
-18.02434095,0.4496795091508975,0.1284798597573993
-18.0197511,0.4364954980073616,0.1247129994306747
-18.01516125,0.4604971593199527,0.1315706169485579
-18.0105714,0.4354813433040122,0.1244232409440035
-18.00598155,0.4672581906756261,0.133502340193036
-18.0013917,0.4628635202944873,0.1322467200841392
-17.99680185,0.554813546731456,0.1585181562089874
-17.992212,0.5162756680041971,0.1475073337154849
-17.98762215,0.4344671886006629,0.1241334824573322
-17.9830323,0.6217477571525152,0.1776422163292901
-17.97844245,0.4716528610568443,0.1347579603019555
-17.9738526,0.5541374435958898,0.1583249838845399
-17.96926275,0.4540741795321297,0.1297354798663228
-17.9646729,0.4361574464395785,0.124616413268451
-17.96008305,0.461511314023313,0.1318603754352323
-17.9554932,0.4368335495751501,0.1248095855929
-17.95090335,0.4486653544475542,0.1281901012707298
-17.9463135,0.4479892513119882,0.1279969289462823
-17.94172365,0.4337910854650966,0.1239403101328847
-17.9371338,0.4571166436421323,0.1306047553263235
-17.93254395,0.433791085465119,0.1239403101328912
-17.9279541,0.4831466143614331,0.1380418898175523
-17.92336425,0.4550883342354464,0.1300252383529847
-17.9187744,0.5139093070296977,0.1468312305799136
-17.91418455,0.4604971593199636,0.131570616948561
-17.9095947,0.5791532596118136,0.1654723598890896
-17.90500485,0.5186420289786615,0.1481834368510462
-17.900415,0.4341291370329181,0.1240368962951195
-17.89582515,0.5568418561381548,0.15909767318233
-17.8912353,0.4520458701253854,0.1291559628929673
-17.88664545,0.4378477042785035,0.1250993440795724
-17.8820556,0.4584688499132649,0.1309910999752185
-17.87746575,0.4388618589818524,0.1253891025662436
-17.8728759,0.4513697669898192,0.1289627905685198
-17.86828605,0.4469750966086385,0.127707170459611
-17.8636962,0.4395379621174164,0.1255822748906904
-17.85910635,0.4540741795320842,0.1297354798663098
-17.8545165,0.4787519439802412,0.1367862697086403
-17.84992665,0.472328964192373,0.1349511326263923
-17.8453368,0.598760250543205,0.1710743572980586
-17.84074695,0.4364954980073616,0.1247129994306747
-17.8361571,0.4733431188957224,0.1352408911130636
-17.83156725,0.4943023160982639,0.1412292331709325
-17.8269774,0.466920139107843,0.1334057540308123
-17.82238755,0.5517710826213693,0.1576488807489627
-17.8177977,0.4435945809308073,0.1267413088373735
-17.81320785,0.4537361279643011,0.129638893704086
-17.808618,0.4351432917362385,0.1243266547817824
-17.80402815,0.4557644373709998,0.1302184106774285
-17.7994383,0.4277061572450131,0.1222017592128609
-17.79484845,0.4544122310998673,0.1298320660285335
-17.7902586,0.4473131481764216,0.1278037566218348
-17.78566875,0.4337910854651216,0.1239403101328919
-17.7810789,0.4888934910137462,0.1396838545753561
-17.77648905,0.4473131481764406,0.1278037566218402
-17.7718992,0.6143106226612863,0.1755173207603675
-17.76730935,0.4550883342354336,0.130025238352981
-17.7627195,0.5805054658829425,0.1658587045379836
-17.75812965,0.5118809976229989,0.1462517136065711
-17.7535398,0.4517078185576296,0.1290593767307513
-17.74894995,0.4581307983454817,0.1308945138129948
-17.7443601,0.4381857558462772,0.1251959302417935
-17.73977025,0.4408901683885488,0.1259686195395854
-17.7351804,0.4554263858032167,0.1301218245152048
-17.73059055,0.438523807414068,0.1252925164040194
-17.7260007,0.456102488938783,0.1303149968396523
-17.72141085,0.4378477042784941,0.1250993440795697
-17.716821,0.4473131481764216,0.1278037566218348
-17.71223115,0.4473131481764216,0.1278037566218348
-17.7076413,0.455426385803213,0.1301218245152037
-17.70305145,0.4763855830057706,0.1361101665730773
-17.6984616,0.5348685042322515,0.1528195726377861
-17.69387175,0.5886187035097228,0.1681767724313494
-17.6892819,0.4875412847426138,0.1392975099264611
-17.68469205,0.5608984749515189,0.1602567071290054
-17.6801022,0.5115429460552158,0.1461551274443474
-17.67551235,0.4567785920743492,0.1305081691640998
-17.6709225,0.5734063829594658,0.163830395131276
-17.66633265,0.4364954980073616,0.1247129994306747
-17.6617428,0.4419043230918892,0.1262583780262541
-17.65715295,0.4550883342354336,0.130025238352981
-17.6525631,0.4391999105496266,0.1254856887284647
-17.64797325,0.458468849913255,0.1309910999752157
-17.6433834,0.4368335495751448,0.1248095855928985
-17.63879355,0.4490034060153356,0.128286687432953
-17.6342037,0.4452848387697229,0.1272242396484922
-17.62961385,0.4395379621174124,0.1255822748906892
-17.625024,0.4980208833438907,0.1422916809553973
-17.62043415,0.5419675871556973,0.1548478820444849
-17.6158443,0.5233747509275863,0.1495356431221675
-17.61125445,0.4378477042784941,0.1250993440795697
-17.6066646,0.5892948066452661,0.1683699447557903
-17.60207475,0.4932881613949269,0.1409394746842648
-17.5974849,0.4344671886006629,0.1241334824573322
-17.59289505,0.4550883342354296,0.1300252383529799
-17.5883052,0.4462989934730723,0.1275139981351635
-17.58371535,0.5747585892306021,0.164216739780172
-17.5791255,0.4544122310998673,0.1298320660285335
-17.57453565,0.4364954980073616,0.1247129994306747
-17.5699458,0.4584688499132539,0.1309910999752154
-17.56535595,0.4344671886006629,0.1241334824573322
-17.5607661,0.4483273028797647,0.1280935151085042
-17.55617625,0.4993730896150232,0.1426780256042924
-17.5515864,0.5257411119021071,0.1502117462577449
-17.54699655,0.4635396234300574,0.1324398924085878
-17.5424067,0.5639409390616005,0.1611259825890287
-17.53781685,0.6041690756277742,0.1726197358936498
-17.533227,0.4652298812689274,0.1329228232196935
-17.52863715,0.581519620586323,0.1661484630246637
-17.5240473,0.498696986479432,0.1424848532798377
-17.51945745,0.4439326324985904,0.1268378949995972
-17.5148676,0.5737444345272521,0.1639269812935006
-17.51027775,0.4307486213550484,0.123071034672871
-17.5056879,0.442918477795241,0.126548136512926
-17.50109805,0.453736127964294,0.129638893704084
-17.4965082,0.4381857558462772,0.1251959302417935
-17.49191835,0.4588069014810386,0.1310876861374396
-17.4873285,0.4395379621174098,0.1255822748906885
-17.48273865,0.4493414575831204,0.1283832735951773
-17.4781488,0.4456228903375154,0.1273208258107187
-17.47355895,0.4662440359722768,0.1332125817063648
-17.4689691,0.4679342938111916,0.1336955125174833
-17.46437925,0.610592055415672,0.1744548729759063
-17.4597894,0.4554263858032167,0.1301218245152048
-17.45519955,0.6842872971923061,0.1955106563406589
-17.4506097,0.4919359551237944,0.1405531300353698
-17.44601985,0.4557644373710162,0.1302184106774332
-17.44143,0.5504188763502754,0.1572625361000787
-17.43684015,0.4594830046166556,0.1312808584619016
-17.4322503,0.4364954980073616,0.1247129994306747
-17.42766045,0.4432565293630241,0.1266447226751498
-17.4230706,0.4557644373709904,0.1302184106774258
-17.41848075,0.4351432917362291,0.1243266547817797
-17.4138909,0.4601591077521691,0.131474030786334
-17.40930105,0.4334530338973134,0.123843723970661
-17.4047112,0.4486653544475542,0.1281901012707298
-17.40012135,0.4757094798701909,0.135916994248626
-17.3955315,0.4462989934730723,0.1275139981351635
-17.39094165,0.5764488470695169,0.1646996705912906
-17.3863518,0.4915979035560113,0.1404565438731461
-17.38176195,0.5581940624092873,0.1594840178312249
-17.3771721,0.5085004819451443,0.1452858519843269
-17.37258225,0.4571166436421323,0.1306047553263235
-17.3679924,0.5717161251205604,0.1633474643201601
-17.36340255,0.440214065252976,0.125775447215136
-17.3588127,0.4581307983454817,0.1308945138129948
-17.35422285,0.4381857558462794,0.1251959302417941
-17.349633,0.442918477795241,0.126548136512926
-17.34504315,0.4523839216931642,0.1292525490551898
-17.3404533,0.4371716011429279,0.1249061717551222
-17.33586345,0.4574546952099154,0.1307013414885473
-17.3312736,0.4364954980073659,0.124712999430676
-17.32668375,0.4459609419052892,0.1274174119729398
-17.3220939,0.4770616861413227,0.1363033388975207
-17.31750405,0.4449467872019398,0.1271276534862685
-17.3129142,0.5849001362641543,0.1671143246469012
-17.30832435,0.4743572735990684,0.1355306495997338
-17.3037345,0.466920139107843,0.1334057540308123
-17.29914465,0.5876045488063645,0.1678870139446756
-17.2945548,0.434805240168446,0.124230068619556
-17.28996495,0.4784138924124693,0.1366896835464198
-17.2853751,0.4730050673279321,0.1351443049508377
-17.28078525,0.4571166436421323,0.1306047553263235
-17.2761954,0.5521091341891479,0.1577454669111851
-17.27160555,0.4442706840663735,0.126934481161821
-17.2670157,0.4527219732609517,0.1293491352174148
-17.26242585,0.4385238074140696,0.1252925164040199
-17.257836,0.458806901481048,0.1310876861374423
-17.25324615,0.4364954980073718,0.1247129994306776
-17.2486563,0.4486653544475542,0.1281901012707298
-17.24406645,0.4490034060153373,0.1282866874329535
-17.2394766,0.4381857558463055,0.1251959302418016
-17.23488675,0.5003872443183727,0.1429677840909636
-17.2302969,0.5504188763502587,0.1572625361000739
-17.22570705,0.5135712554619145,0.1467346444176899
-17.2211172,0.5010633474539445,0.1431609564154127
-17.21652735,0.6335795620249246,0.1810227320071213
-17.2119375,0.49362621296271,0.1410360608464886
-17.20734765,0.5497427732146664,0.1570693637756189
-17.2027578,0.4557644373709998,0.1302184106774285
-17.19816795,0.4378477042785023,0.1250993440795721
-17.1935781,0.4439326324985904,0.1268378949995972
-17.18898825,0.4520458701253854,0.1291559628929673
-17.1843984,0.4293964150839323,0.1226846900239806
-17.17980855,0.4652298812689274,0.1329228232196935
-17.1752187,0.4381857558462895,0.125195930241797
-17.17062885,0.4520458701253854,0.1291559628929673
-17.166039,0.4479892513119879,0.1279969289462823
-17.16144915,0.4777377892769457,0.1364965112219845
-17.1568593,0.5713780735528292,0.1632508781579512
-17.15226945,0.5007252958861879,0.1430643702531965
-17.1476796,0.5622506812226848,0.16064305177791
-17.14308975,0.7184305055384894,0.2052658587252827
-17.1384999,0.7319525682497409,0.2091293052142117
-17.13391005,0.5700258672816967,0.1628645335090562
-17.1293202,0.4412282199563839,0.126065205701824
-17.12473035,0.458806901481048,0.1310876861374423
-17.1201405,0.4351432917362291,0.1243266547817797
-17.11555065,0.4412282199563298,0.1260652057018085
-17.1109608,0.4510317154220361,0.128866204406296
-17.10637095,0.4368335495751512,0.1248095855929003
-17.1017811,0.4584688499132649,0.1309910999752185
-17.09719125,0.4391999105496266,0.1254856887284647
-17.0926014,0.4486653544475712,0.1281901012707347
-17.08801155,0.4861890784714812,0.1389111652775661
-17.0834217,0.5592082171126035,0.1597737763178867
-17.07883185,0.5105287913518665,0.1458653689576761
-17.074242,0.5537993920281067,0.1582283977223162
-17.06965215,0.4885554394459556,0.1395872684131302
-17.0650623,0.4719909126245899,0.1348545464641686
-17.06047245,0.4473131481764329,0.127803756621838
-17.0558826,0.5723922282561786,0.1635406366446225
-17.05129275,0.4334530338973134,0.123843723970661
-17.0467029,0.4591449530488226,0.1311842722996636
-17.04211305,0.4405521168207591,0.1258720333773597
-17.0375232,0.44291847779524,0.1265481365129257
-17.03293335,0.4513697669898192,0.1289627905685198
-17.0283435,0.4327769307617557,0.1236505516462159
-17.02375365,0.4581307983454817,0.1308945138129948
-17.0191638,0.4287203119483497,0.1224915176995285
-17.01457395,0.4736811704634911,0.1353374772752832
-17.0099841,0.4419043230918916,0.1262583780262548
-17.00539425,0.4479892513119851,0.1279969289462815
-17.0008044,0.5977460958399131,0.1707845988114038
-16.99621455,0.4733431188957224,0.1352408911130636
-16.9916247,0.5754346923662524,0.1644099121046436
-16.98703485,0.631889304186009,0.1805398011960026
-16.982445,0.4435945809308929,0.126741308837398
-16.97785515,0.4550883342354336,0.130025238352981
-16.9732653,0.5389251230456491,0.1539786065844712
-16.96867545,0.4645537781333495,0.1327296508952427
-16.9640856,0.4388618589818435,0.125389102566241
-16.95949575,0.4429184777952392,0.1265481365129255
-16.9549059,0.4537361279643011,0.129638893704086
-16.95031605,0.4385238074140604,0.1252925164040173
-16.9457262,0.4581307983454699,0.1308945138129914
-16.94113635,0.432100827626181,0.123457379321766
-16.9365465,0.4608352108877337,0.1316672031107811
-16.93195665,0.4662440359722768,0.1332125817063648
-16.9273668,0.4452848387697229,0.1272242396484922
-16.92277695,0.6197194477457396,0.1770626993559256
-16.9181871,0.4510317154220361,0.128866204406296
-16.91359725,0.5977460958398464,0.1707845988113847
-16.9090074,0.5007252958861558,0.1430643702531874
-16.90441755,0.4611732624555299,0.1317637892730085
-16.8998277,0.785702767527201,0.2244865050077717
-16.89523785,0.4986969864794569,0.1424848532798448
-16.890648,0.4520458701254066,0.1291559628929733
-16.88605815,0.6119442616868045,0.1748412176248013
-16.8814683,0.4780758408446862,0.1365930973841961
-16.87687845,0.4790899955480631,0.1368828558708751
-16.8722886,0.5396012261812153,0.1541717789089187
-16.86769875,0.4571166436421699,0.1306047553263342
-16.8631089,0.4513697669898192,0.1289627905685198
-16.85851905,0.4547502826676504,0.1299286521907573
-16.8539292,0.4456228903375026,0.127320825810715
-16.84933935,0.4381857558462772,0.1251959302417935
-16.8447495,0.4493414575831154,0.1283832735951758
-16.84015965,0.440214065252976,0.125775447215136
-16.8355698,0.4466370450408554,0.1276105842973873
-16.83097995,0.4388618589818443,0.1253891025662412
-16.8263901,0.4405521168207591,0.1258720333773597
-16.82180025,0.4780758408446281,0.1365930973841795
-16.8172104,0.3502923482226643,0.1000835280636184
-16.81262055,0.1968169364491945,0.05623341041405558
-16.8080307,0.1846470800089322,0.05275630857398061
-16.80344085,0.2897811175894845,0.08279460502556701
-16.798851,0.4770616861413794,0.136303338897537
-16.79426115,0.570701970417263,0.1630577058335037
-16.7896713,0.4936262129627451,0.1410360608464986
-16.78508145,0.5541374435958898,0.1583249838845399
-16.7804916,0.4976828317761076,0.1421950947931736
-16.77590175,0.459483004616653,0.1312808584619009
-16.7713119,0.5446719996979622,0.1556205713422749
-16.76672205,0.4564405405066062,0.1304115830018875
-16.7621322,0.4368335495751448,0.1248095855928985
-16.75754235,0.4490034060153373,0.1282866874329535
-16.7529525,0.436495498007362,0.1247129994306749
-16.74836265,0.437509652710711,0.125002757917346
-16.7437728,0.4476511997442002,0.1279003427840572
-16.73918295,0.440214065252976,0.125775447215136
-16.7345931,0.4473131481764216,0.1278037566218348
-16.73000325,0.4364954980073832,0.1247129994306809
-16.7254134,0.4841607690647825,0.1383316483042236
-16.72082355,0.5828718268574107,0.1665348076735459
-16.7162337,0.4682723453789755,0.1337920986797073
-16.71164385,0.5500808247824922,0.1571659499378549
-16.707054,0.6092398491444734,0.1740685283269924
-16.70246415,0.4638776749977949,0.1325364785707985
-16.6978743,0.4462989934730803,0.1275139981351658
-16.69328445,0.5500808247824922,0.1571659499378549
-16.6886946,0.4503556122864698,0.1286730320818485
-16.68410475,0.4368335495751498,0.1248095855928999
-16.6795149,0.4479892513119879,0.1279969289462823
-16.67492505,0.4395379621174136,0.1255822748906896
-16.6703352,0.4364954980073616,0.1247129994306747
-16.66574535,0.4459609419052892,0.1274174119729398
-16.6611555,0.437509652710716,0.1250027579173474
-16.65656565,0.4486653544475542,0.1281901012707298
-16.6519758,0.4780758408446728,0.1365930973841922
-16.64738595,0.4439326324985904,0.1268378949995972
-16.6427961,0.6163389320679851,0.17609683773371
-16.63820625,0.4321008276262575,0.1234573793217879
-16.6336164,0.6004505083821782,0.1715572881091938
-16.62902655,0.4821324596581375,0.1377521313308964
-16.6244367,0.6569051202019603,0.1876871772005601
-16.61984685,0.4405521168208575,0.1258720333773879
-16.615257,0.4371716011429279,0.1249061717551222
-16.61066715,0.4500175607186866,0.1285764459196247
-16.6060773,0.4368335495751474,0.1248095855928992
-16.60148745,0.4425804262274579,0.1264515503507022
-16.5968976,0.4341291370328835,0.1240368962951096
-16.59230775,0.4368335495751448,0.1248095855928985
-16.5877179,0.4476511997442048,0.1279003427840585
-16.58312805,0.4344671886006821,0.1241334824573377
-16.5785382,0.4767236345735537,0.1362067527353011
-16.57394835,0.4442706840663883,0.1269344811618252
-16.5693585,0.5412914840201309,0.1546547097200374
-16.56476865,0.5203322868175771,0.1486663676621649
-16.5601788,0.5348685042322852,0.1528195726377958
-16.55558895,0.6089017975767563,0.1739719421647875
-16.5509991,0.4814563565225754,0.1375589590064501
-16.54640925,0.5625887327904679,0.1607396379401337
-16.5418194,0.4368335495751448,0.1248095855928985
-16.53722955,0.4368335495751497,0.1248095855928999
-16.5326397,0.4476511997442048,0.1279003427840585
-16.52804985,0.4371716011429326,0.1249061717551236
-16.52346,0.4473131481764216,0.1278037566218348
-16.51887015,0.4385238074140604,0.1252925164040173
-16.5142803,0.4371716011429332,0.1249061717551238
-16.50969045,0.4490034060153373,0.1282866874329535
-16.5051006,0.4361574464395843,0.1246164132684527
-16.50051075,0.4872032331748306,0.1392009237642373
-16.4959209,0.432100827626181,0.123457379321766
-16.49133105,0.6197194477457353,0.1770626993559244
-16.4867412,0.4415662715241085,0.126161791864031
-16.48215135,0.7333047745208143,0.2095156498630898
-16.4775615,0.5909850644842506,0.1688528755669287
-16.47297165,0.4351432917362291,0.1243266547817797
-16.4683818,0.4865271300392456,0.1390077514397844
-16.46379195,0.4452848387697229,0.1272242396484922
-16.4592021,0.4469750966086378,0.1277071704596108
-16.45461225,0.5642789906293836,0.1612225687512525
-16.4500224,0.4371716011429279,0.1249061717551222
-16.44543255,0.4517078185575961,0.1290593767307417
-16.4408427,0.4381857558462772,0.1251959302417935
-16.43625285,0.4381857558462772,0.1251959302417935
-16.431663,0.4490034060153373,0.1282866874329535
-16.42707315,0.4371716011429279,0.1249061717551222
-16.4224833,0.4493414575831229,0.128383273595178
-16.41789345,0.4547502826676504,0.1299286521907573
-16.4133036,0.5243889056310996,0.1498254016088856
-16.40871375,0.7992248302386568,0.2283499514967591
-16.4041239,0.4926120582595001,0.1407463023598572
-16.39953405,0.570701970417263,0.1630577058335037
-16.3949442,0.4926120582593607,0.1407463023598173
-16.39035435,0.4672581906756649,0.1335023401930471
-16.3857645,0.5524471857569742,0.1578420530734212
-16.38117465,0.4378477042785462,0.1250993440795846
-16.3765848,0.4493414575831204,0.1283832735951773
-16.37199495,0.4371716011429279,0.1249061717551222
-16.3674051,0.450017560718681,0.1285764459196231
-16.36281525,0.437509652710711,0.125002757917346
-16.3582254,0.4381857558462769,0.1251959302417934
-16.35363555,0.4486653544475542,0.1281901012707298
-16.3490457,0.4358193948717953,0.1245198271062272
-16.34445585,0.4449467872019545,0.1271276534862727
-16.339866,0.4773997377091199,0.1363999250597485
-16.33527615,0.5957177864331605,0.1702050818380459
-16.3306863,0.4645537781333611,0.132729650895246
-16.32609645,0.4354813433040122,0.1244232409440035
-16.3215066,0.6345937167281903,0.1813124904937687
-16.31691675,0.4506936638542529,0.1287696182440723
-16.3123269,0.5602223718159363,0.1600635348045532
-16.30773705,0.4395379621174098,0.1255822748906885
-16.3031472,0.4351432917362291,0.1243266547817797
-16.29855735,0.4513697669898115,0.1289627905685176
-16.2939675,0.4344671886006629,0.1241334824573322
-16.28937765,0.4483273028797647,0.1280935151085042
-16.2847878,0.4378477042784941,0.1250993440795697
-16.28019795,0.4378477042784941,0.1250993440795697
-16.2756081,0.4473131481764187,0.1278037566218339
-16.27101825,0.4408901683885422,0.1259686195395835
-16.2664284,0.4885554394459415,0.1395872684131261
-16.26183855,0.4351432917362291,0.1243266547817797
-16.2572487,0.5044438631317701,0.1441268180376486
-16.25265885,0.4577927467777544,0.130797927650787
-16.248069,0.5805054658829737,0.1658587045379925
-16.24347915,0.5020775021573239,0.1434507149020925
-16.2388893,0.4324388791939641,0.1235539654839897
-16.23429945,0.5625887327904679,0.1607396379401337
-16.2297096,0.4375096527107108,0.1250027579173459
-16.22511975,0.4371716011429279,0.1249061717551222
-16.2205299,0.4503556122864638,0.1286730320818468
-16.21594005,0.4391999105496266,0.1254856887284647
-16.2113502,0.4496795091508988,0.1284798597573996
-16.20676035,0.4381857558462772,0.1251959302417935
-16.2021705,0.4378477042784941,0.1250993440795697
-16.19758065,0.4483273028797728,0.1280935151085065
-16.1929908,0.4523839216931685,0.129252549055191
-16.18840095,0.4713148094890151,0.1346613741397186
-16.1838111,0.5453481028335285,0.1558137436667224
-16.17922125,0.4797660986836018,0.1370760281953148
-16.1746314,0.467258190675618,0.1335023401930337
-16.17004155,0.4493414575831204,0.1283832735951773
-16.1654517,0.4726670157601456,0.135047718788613
-16.16086185,0.4337910854650966,0.1239403101328847
-16.156272,0.5071482756740352,0.1448995073354386
-16.15168215,0.5051199662673275,0.1443199903620936
-16.1470923,0.485512975335915,0.1387179929531186
-16.14250245,0.4456228903375242,0.1273208258107212
-16.1379126,0.4371716011429279,0.1249061717551222
-16.13332275,0.4490034060153373,0.1282866874329535
-16.1287329,0.4364954980073625,0.124712999430675
-16.12414305,0.4385238074140604,0.1252925164040173
-16.1195532,0.4486653544475496,0.1281901012707285
-16.11496335,0.4351432917362291,0.1243266547817797
-16.1103735,0.448327302879771,0.128093515108506
-16.10578365,0.4628635202944419,0.1322467200841263
-16.1011938,0.4550883342354336,0.130025238352981
-16.09660395,0.5571799077058915,0.1591942593445404
-16.0920141,0.4959925739371919,0.1417121639820548
-16.08742425,0.4452848387697229,0.1272242396484922
-16.0828344,0.6018027146532571,0.1719436327580735
-16.07824455,0.4838227174969993,0.1382350621419998
-16.0736547,0.4479892513120042,0.1279969289462869
-16.06906485,0.4405521168207591,0.1258720333773597
-16.064475,0.4500175607186866,0.1285764459196247
-16.05988515,0.4364954980073674,0.1247129994306764
-16.0552953,0.4493414575831204,0.1283832735951773
-16.05070545,0.4391999105496312,0.125485688728466
-16.0461156,0.4388618589818435,0.125389102566241
-16.04152575,0.4479892513119879,0.1279969289462823
-16.0369359,0.4358193948718013,0.1245198271062289
-16.03234605,0.4490034060153373,0.1282866874329535
-16.0277562,0.4665820875400519,0.1333091678685863
-16.02316635,0.4577927467776986,0.130797927650771
-16.0185765,0.4415662715241085,0.126161791864031
-16.01398665,0.4361574464395843,0.1246164132684527
-16.0093968,0.4490034060153373,0.1282866874329535
-16.00480695,0.4736811704635887,0.1353374772753111
-16.0002171,0.6565670686341772,0.1875905910383364
-15.99562725,0.4604971593199636,0.131570616948561
-15.9910374,0.5700258672816967,0.1628645335090562
-15.98644755,0.4959925739371919,0.1417121639820548
-15.9818577,0.5774630017729255,0.1649894290779787
-15.97726785,0.6433830574906353,0.1838237307116101
-15.972678,0.4530600248287348,0.1294457213796385
-15.96808815,0.4385238074140604,0.1252925164040173
-15.9634983,0.4452848387697229,0.1272242396484922
-15.95890845,0.4368335495751448,0.1248095855928985
-15.9543186,0.4469750966086385,0.127707170459611
-15.94972875,0.437509652710711,0.125002757917346
-15.9451389,0.4452848387697229,0.1272242396484922
-15.94054905,0.4405521168207591,0.1258720333773597
-15.9359592,0.6041690756277925,0.172619735893655
-15.93136935,0.4490034060153373,0.1282866874329535
-15.9267795,0.4493414575831204,0.1283832735951773
-15.92218965,0.4446087356341566,0.1270310673240448
-15.9175998,0.4780758408446862,0.1365930973841961
-15.91300995,0.4608352108877467,0.1316672031107848
-15.9084201,0.4632015718622286,0.132343306246351
-15.90383025,0.5794913111796243,0.1655689460513212
-15.8992404,0.4486653544475542,0.1281901012707298
-15.89465055,0.4591449530488311,0.131184272299666
-15.8900607,0.4689484485145418,0.1339852710041548
-15.88547085,0.5592082171126367,0.1597737763178962
-15.880881,0.4364954980073616,0.1247129994306747
-15.87629115,0.4490034060153373,0.1282866874329535
-15.8717013,0.4361574464395785,0.124616413268451
-15.86711145,0.4469750966086385,0.127707170459611
-15.8625216,0.4442706840663735,0.126934481161821
-15.85793175,0.4391999105496266,0.1254856887284647
-15.8533419,0.4398760136851929,0.1256788610529122
